화재발생년월일,시도,시군구,인명피해소계,사망,부상,재산피해소계,부동산,동산,장소대분류,장소중분류,장소소분류
2018-04-01 21:49,서울특별시,성북구,0,0,0,167,0,167,주거,단독주택,다가구주택
2018-04-01 21:49,대구광역시,달서구,0,0,0,31317,0,31317,산업시설,공장시설,펄프 및 제지공업
2018-04-01 22:48,경상북도,경산시,0,0,0,3272,0,3272,산업시설,공장시설,그 밖의 공업
2018-04-01 22:49,전라북도,군산시,0,0,0,57,0,57,생활서비스,음식점,한식
2018-04-01 22:55,경상북도,울릉군,0,0,0,12827,8476,4351,운수자동차시설,"역사,터미널","기타 역사,터미널"
2018-04-01 23:37,서울특별시,노원구,0,0,0,46,0,46,주거,공동주택,다세대주택
2018-04-01 23:45,경기도,시흥시,0,0,0,8800,0,8800,"자동차,철도차량",자동차,승용자동차
2018-04-02 00:04,경기도,화성시,0,0,0,14933,0,14933,"자동차,철도차량",자동차,승용자동차
2018-04-02 00:16,강원도,원주시,0,0,0,102,89,13,주거,단독주택,다가구주택
2018-04-02 00:30,경기도,안양시만안구,0,0,0,2281,1813,468,"판매,업무시설",판매시설,상가빌딩
2018-04-02 01:09,충청남도,아산시,0,0,0,993,883,110,집합시설,종교시설,사찰
2018-04-02 01:39,서울특별시,영등포구,0,0,0,152,85,67,주거,공동주택,아파트
2018-04-02 02:10,서울특별시,강남구,0,0,0,116,0,116,생활서비스,음식점,한식
2018-04-02 02:24,대전광역시,중구,0,0,0,1135,1075,60,생활서비스,음식점,한식
2018-04-02 04:19,대전광역시,서구,0,0,0,16854,2079,14775,생활서비스,오락시설,게임제공업
2018-04-02 04:21,경기도,포천시,0,0,0,2038,710,1328,산업시설,공장시설,그 밖의 공업
2018-04-02 04:56,인천광역시,남동구,0,0,0,18162,10325,7837,산업시설,공장시설,화학공업
2018-04-02 05:24,서울특별시,강동구,0,0,0,361,116,245,생활서비스,일상서비스,일반상점
2018-04-02 05:35,경기도,광명시,0,0,0,60,0,60,기타,야외,쓰레기
2018-04-02 05:53,경기도,하남시,0,0,0,3217,0,3217,"자동차,철도차량",자동차,승용자동차
2018-04-02 05:53,경기도,시흥시,0,0,0,153,133,20,기타서비스,기타건축물,기타 건축물
2018-04-02 06:04,경기도,광명시,0,0,0,1539,1336,203,"판매,업무시설",공공기관,국가 및 지방자치단체 청사
2018-04-02 06:09,인천광역시,연수구,0,0,0,113,67,46,"판매,업무시설",판매시설,상가빌딩
2018-04-02 06:12,강원도,원주시,0,0,0,0,,,기타,야외,기타야외
2018-04-02 06:30,경기도,평택시,0,0,0,4838,1808,3030,산업시설,동식물시설,돈사
2018-04-02 06:50,경기도,광주시,0,0,0,5801,1016,4785,산업시설,창고시설,"창고, 물품저장소"
2018-04-02 06:55,서울특별시,강서구,0,0,0,20,0,20,주거,단독주택,다가구주택
2018-04-02 07:07,전라남도,여수시,0,0,0,346,342,4,주거,공동주택,주상복합아파트
2018-04-02 07:35,부산광역시,사상구,0,0,0,825,0,825,산업시설,공장시설,금속기계 및 기구공업
2018-04-02 08:00,경기도,시흥시,0,0,0,179,64,115,주거,공동주택,아파트
2018-04-02 08:23,경기도,김포시,0,0,0,3773,0,3773,"자동차,철도차량",자동차,승용자동차
2018-04-02 08:41,경기도,시흥시,0,0,0,203,73,130,생활서비스,일상서비스,일반상점
2018-04-02 08:51,경상남도,산청군,0,0,0,55,0,55,기타,야외,기타야외
2018-04-02 09:10,경상남도,거창군,0,0,0,44,0,44,임야,들불,논밭두렁
2018-04-02 09:51,서울특별시,노원구,0,0,0,57,0,57,생활서비스,일상서비스,기타 일상서비스
2018-04-02 09:53,경상북도,칠곡군,0,0,0,132,84,48,생활서비스,일상서비스,일반상점
2018-04-02 10:02,경상북도,포항시남구,0,0,0,4455,0,4455,"자동차,철도차량",자동차,승용자동차
2018-04-02 10:09,전라북도,부안군,0,0,0,59,0,59,주거,단독주택,단독주택
2018-04-02 10:17,대구광역시,달서구,0,0,0,0,,,주거,공동주택,아파트
2018-04-02 10:31,전라북도,군산시,0,0,0,100,100,0,기타,야외,쓰레기
2018-04-02 10:40,부산광역시,기장군,0,0,0,1139,0,1139,임야,산불,사유림
2018-04-02 10:42,전라북도,정읍시,0,0,0,50,0,50,기타,야외,쓰레기
2018-04-02 10:54,경상남도,진주시,0,0,0,5492,5079,413,주거,단독주택,단독주택
2018-04-02 11:01,경기도,화성시,0,0,0,66036,46016,20020,산업시설,공장시설,금속기계 및 기구공업
2018-04-02 11:01,서울특별시,동작구,0,0,0,31,31,0,주거,공동주택,다세대주택
2018-04-02 11:02,광주광역시,광산구,0,0,0,220,0,220,임야,들불,들판
2018-04-02 11:07,울산광역시,울주군,0,0,0,473,121,352,산업시설,공장시설,금속기계 및 기구공업
2018-04-02 11:09,서울특별시,관악구,0,0,0,539,0,539,"판매,업무시설",일반업무,오피스텔
2018-04-02 11:12,전라남도,영암군,0,0,0,352,0,352,주거,단독주택,단독주택
2018-04-02 11:15,부산광역시,부산진구,0,0,0,745,556,189,주거,공동주택,아파트
2018-04-02 11:15,울산광역시,북구,1,0,1,3630,0,3630,"자동차,철도차량",자동차,승용자동차
2018-04-02 11:19,충청남도,금산군,0,0,0,59,55,4,생활서비스,음식점,중식
2018-04-02 11:27,부산광역시,부산진구,0,0,0,22,0,22,집합시설,종교시설,사찰
2018-04-02 11:28,경상남도,통영시,0,0,0,1547,0,1547,산업시설,동식물시설,기타 동식물시설
2018-04-02 11:29,울산광역시,울주군,0,0,0,1100,0,1100,기타,야외,기타야외
2018-04-02 11:31,충청남도,당진시,0,0,0,0,0,0,임야,산불,사유림
2018-04-02 11:36,전라남도,무안군,0,0,0,11,0,11,기타,야외,기타야외
2018-04-02 11:42,대전광역시,유성구,0,0,0,0,,,"자동차,철도차량",자동차,승용자동차
2018-04-02 11:46,부산광역시,사상구,0,0,0,0,,,임야,산불,사유림
2018-04-02 12:00,전라북도,진안군,0,0,0,275,0,275,임야,들불,논밭두렁
2018-04-02 12:00,경상남도,창원시 마산합포구,0,0,0,7863,6675,1188,생활서비스,음식점,횟집
2018-04-02 12:05,경기도,광주시,0,0,0,119,102,17,산업시설,공장시설,금속기계 및 기구공업
2018-04-02 12:14,대전광역시,중구,0,0,0,497,346,151,"판매,업무시설",판매시설,기타 판매시설
2018-04-02 12:16,인천광역시,강화군,0,0,0,440,0,440,임야,들불,묘지
2018-04-02 12:21,전라남도,강진군,0,0,0,210,0,210,임야,들불,기타 들불
2018-04-02 12:21,경상북도,문경시,0,0,0,7993,7185,808,주거,단독주택,단독주택
2018-04-02 12:23,서울특별시,관악구,0,0,0,1548,792,756,주거,단독주택,다가구주택
2018-04-02 12:24,전라북도,고창군,0,0,0,1395,1230,165,주거,단독주택,단독주택
2018-04-02 12:24,충청북도,청주시흥덕구,0,0,0,3867,0,3867,기타,야외,기타야외
2018-04-02 12:26,경기도,여주시,0,0,0,825,0,825,임야,산불,사유림
2018-04-02 12:30,경기도,화성시,0,0,0,1696,1696,0,산업시설,공장시설,금속기계 및 기구공업
2018-04-02 12:34,제주특별자치도,제주시,0,0,0,3901,3659,242,기타서비스,기타건축물,기타 건축물
2018-04-02 12:36,전라북도,김제시,0,0,0,170,0,170,기타,야외,볏짚
2018-04-02 12:44,충청남도,홍성군,0,0,0,843,625,218,주거,단독주택,단독주택
2018-04-02 12:44,경기도,양평군,0,0,0,0,,,기타,야외,쓰레기
2018-04-02 12:44,대전광역시,대덕구,0,0,0,232,232,0,주거,기타주택,기타 주택
2018-04-02 12:49,전라북도,익산시,0,0,0,834,731,103,기타서비스,기타건축물,기타 건축물
2018-04-02 12:56,제주특별자치도,제주시,0,0,0,575,575,0,산업시설,동식물시설,계사
2018-04-02 13:00,광주광역시,남구,0,0,0,3300,0,3300,임야,산불,사유림
2018-04-02 13:09,전라북도,김제시,0,0,0,1997,697,1300,산업시설,창고시설,"창고, 물품저장소"
2018-04-02 13:12,강원도,인제군,0,0,0,121000,0,121000,"자동차,철도차량",농업기계,기타 농업기계
2018-04-02 13:13,제주특별자치도,서귀포시,0,0,0,6509,5193,1316,주거,단독주택,단독주택
2018-04-02 13:22,전라남도,강진군,0,0,0,3575,0,3575,기타,야외,야적장
2018-04-02 13:31,서울특별시,강남구,0,0,0,54,34,20,"판매,업무시설",일반업무,일반회사
2018-04-02 13:38,부산광역시,서구,0,0,0,48,0,48,"자동차,철도차량",자동차,화물자동차
2018-04-02 13:57,광주광역시,광산구,0,0,0,3702,1596,2106,"판매,업무시설",일반업무,공사
2018-04-02 13:58,경상북도,김천시,0,0,0,123,0,123,기타,야외,야적장
2018-04-02 14:05,경상북도,포항시북구,0,0,0,660,0,660,임야,산불,사유림
2018-04-02 14:14,전라북도,익산시,0,0,0,8,0,8,임야,들불,기타 들불
2018-04-02 14:20,경기도,화성시,0,0,0,62422,17102,45320,기타서비스,기타건축물,기타 건축물
2018-04-02 14:21,광주광역시,서구,0,0,0,393,355,38,"의료,복지시설",의료시설,동물병원
2018-04-02 14:25,세종특별자치시,세종,0,0,0,2471,2471,0,산업시설,공장시설,금속기계 및 기구공업
2018-04-02 14:36,전라북도,고창군,0,0,0,2640,0,2640,임야,산불,국유림
2018-04-02 14:42,충청북도,청주시청원구,0,0,0,0,,,기타,야외,쓰레기
2018-04-02 14:47,강원도,태백시,0,0,0,0,,,기타,야외,쓰레기
2018-04-02 14:49,부산광역시,강서구,0,0,0,0,,,기타,야외,공터
2018-04-02 14:53,경상남도,의령군,0,0,0,214,196,18,주거,공동주택,다세대주택
2018-04-02 14:55,경기도,포천시,0,0,0,5912,0,5912,"자동차,철도차량",자동차,화물자동차
2018-04-02 15:00,전라북도,완주군,0,0,0,3300,0,3300,임야,산불,사유림
2018-04-02 15:07,전라남도,함평군,0,0,0,3916,0,3916,"자동차,철도차량",자동차,화물자동차
2018-04-02 15:19,경상북도,포항시북구,0,0,0,1918,268,1650,기타,야외,공터
2018-04-02 15:22,전라북도,부안군,0,0,0,550,0,550,임야,들불,묘지
2018-04-02 15:23,서울특별시,강서구,0,0,0,55,0,55,생활서비스,음식점,"치킨,족발"
2018-04-02 15:27,강원도,고성군,0,0,0,0,,,기타,야외,쓰레기
2018-04-02 15:28,인천광역시,서구,0,0,0,2453,0,2453,임야,산불,사유림
2018-04-02 16:02,대전광역시,대덕구,0,0,0,1654,1593,61,주거,기타주택,기타 주택
2018-04-02 16:07,경상북도,울진군,0,0,0,0,,,임야,들불,기타 들불
2018-04-02 16:07,경기도,하남시,0,0,0,17,0,17,"판매,업무시설",숙박시설,모텔
2018-04-02 16:18,울산광역시,남구,0,0,0,11,0,11,주거,공동주택,아파트
2018-04-02 16:22,전라남도,영암군,0,0,0,8087,0,8087,임야,들불,논밭두렁
2018-04-02 16:32,경상남도,통영시,0,0,0,825,0,825,"선박,항공기",선박,기타 선박
2018-04-02 16:34,경상남도,합천군,0,0,0,583,583,0,산업시설,창고시설,"창고, 물품저장소"
2018-04-02 16:40,경상북도,예천군,0,0,0,97,0,97,산업시설,동식물시설,우사
2018-04-02 16:43,경기도,용인시처인구,0,0,0,1109,1019,90,주거,기타주택,기타 주택
2018-04-02 17:05,충청북도,음성군,0,0,0,190,85,105,주거,단독주택,단독주택
2018-04-02 17:09,경기도,화성시,0,0,0,550,0,550,임야,들불,묘지
2018-04-02 17:20,충청남도,논산시,0,0,0,728,704,24,산업시설,창고시설,기타 창고
2018-04-02 17:27,강원도,홍천군,0,0,0,51150,0,51150,"자동차,철도차량",건설기계,굴삭기
2018-04-02 17:32,인천광역시,옹진군,1,0,1,2604,2558,46,주거,단독주택,단독주택
2018-04-02 17:55,충청남도,당진시,0,0,0,88,0,88,"자동차,철도차량",자동차,화물자동차
2018-04-02 18:07,전라북도,김제시,0,0,0,4400,0,4400,임야,산불,사유림
2018-04-02 18:09,인천광역시,남동구,0,0,0,6210,4698,1512,"판매,업무시설",숙박시설,모텔
2018-04-02 18:09,경기도,파주시,0,0,0,516,433,83,생활서비스,일상서비스,기타 일상서비스
2018-04-02 18:38,경기도,파주시,0,0,0,15066,5166,9900,산업시설,창고시설,"창고, 물품저장소"
2018-04-02 18:58,대전광역시,중구,0,0,0,50,0,50,기타,야외,기타야외
2018-04-02 18:58,강원도,원주시,0,0,0,0,,,기타,야외,기타야외
2018-04-02 19:04,서울특별시,노원구,0,0,0,480,148,332,운수자동차시설,자동차시설,주차장
2018-04-02 19:21,전라남도,담양군,0,0,0,9933,7324,2609,산업시설,창고시설,기타 창고
2018-04-02 19:22,충청남도,논산시,0,0,0,3425,1097,2328,주거,단독주택,단독주택
2018-04-02 19:45,울산광역시,울주군,0,0,0,660,0,660,"자동차,철도차량",자동차,화물자동차
2018-04-02 20:03,대구광역시,달서구,0,0,0,114,0,114,주거,공동주택,아파트
2018-04-02 20:20,서울특별시,은평구,0,0,0,100,0,100,기타,야외,쓰레기
2018-04-02 20:23,경상남도,하동군,0,0,0,5566,4259,1307,운수자동차시설,자동차시설,기타 자동차시설
2018-04-02 20:51,대구광역시,북구,0,0,0,2,0,2,주거,단독주택,다가구주택
2018-04-02 20:53,경기도,남양주시,0,0,0,977,445,532,생활서비스,음식점,양식
2018-04-02 20:53,전라남도,나주시,0,0,0,11535,2179,9356,주거,공동주택,아파트
2018-04-02 20:59,경기도,수원시팔달구,0,0,0,33,0,33,기타,야외,쓰레기
2018-04-02 21:17,경기도,성남시분당구,0,0,0,49,0,49,생활서비스,일상서비스,기타 일상서비스
2018-04-02 21:19,경상남도,거제시,0,0,0,11,0,11,임야,들불,논밭두렁
2018-04-02 21:31,경기도,안산시상록구,0,0,0,12123,5435,6688,산업시설,공장시설,화학공업
2018-04-02 21:39,경상남도,거창군,0,0,0,2200,0,2200,"자동차,철도차량",자동차,오토바이
2018-04-02 22:22,울산광역시,울주군,0,0,0,3207,2921,286,산업시설,공장시설,금속기계 및 기구공업
2018-04-02 22:48,부산광역시,동래구,0,0,0,0,,,기타,야외,쓰레기
2018-04-02 22:50,세종특별자치시,세종,0,0,0,44748,40054,4694,생활서비스,음식점,한식
2018-04-02 23:11,서울특별시,종로구,1,0,1,8371,3263,5108,생활서비스,음식점,한식(휴게)
2018-04-02 23:23,서울특별시,은평구,0,0,0,300,0,300,생활서비스,음식점,일반주점
2018-04-02 23:28,경상북도,경산시,0,0,0,18840,0,18840,산업시설,작업장,"목공소, 건재상"
2018-04-02 23:34,서울특별시,강남구,0,0,0,498,0,498,기타서비스,기타건축물,기타 건축물
2018-04-02 23:43,경기도,부천시,0,0,0,1338,1127,211,"판매,업무시설",판매시설,상가빌딩
2018-04-02 23:59,강원도,정선군,0,0,0,0,,,기타,야외,공터
2018-04-03 00:16,서울특별시,중랑구,0,0,0,9,0,9,주거,단독주택,다가구주택
2018-04-03 00:18,경기도,양주시,0,0,0,2109,1712,397,생활서비스,음식점,한식
2018-04-03 00:19,울산광역시,울주군,0,0,0,4989,4617,372,주거,공동주택,아파트
2018-04-03 00:45,전라남도,광양시,0,0,0,0,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
2018-04-03 00:55,경상남도,김해시,0,0,0,0,,,기타,야외,쓰레기
2018-04-03 02:26,경상북도,예천군,0,0,0,286,176,110,산업시설,창고시설,"창고, 물품저장소"
2018-04-03 02:26,경기도,화성시,0,0,0,3847,2839,1008,기타서비스,기타건축물,기타 건축물
2018-04-03 02:33,부산광역시,사상구,0,0,0,0,,,주거,단독주택,다가구주택
2018-04-03 02:52,경상남도,거제시,0,0,0,11,0,11,주거,공동주택,아파트
2018-04-03 02:53,전라남도,목포시,0,0,0,82,0,82,"판매,업무시설",판매시설,기타 판매시설
2018-04-03 02:54,인천광역시,연수구,0,0,0,5410,4134,1276,생활서비스,음식점,한식
2018-04-03 03:00,충청남도,보령시,0,0,0,12650,0,12650,"자동차,철도차량",자동차,승용자동차
2018-04-03 03:05,강원도,원주시,0,0,0,4632,4082,550,주거,단독주택,단독주택
2018-04-03 03:07,세종특별자치시,세종,0,0,0,3700,3147,553,주거,단독주택,단독주택
2018-04-03 03:43,강원도,강릉시,0,0,0,20418,17118,3300,생활서비스,음식점,일반주점
2018-04-03 03:51,인천광역시,강화군,0,0,0,353,0,353,임야,산불,사유림
2018-04-03 04:42,충청남도,논산시,0,0,0,3002,1544,1458,산업시설,공장시설,금속기계 및 기구공업
2018-04-03 05:19,전라북도,임실군,0,0,0,9781,5142,4639,주거,단독주택,단독주택
2018-04-03 05:37,충청북도,음성군,0,0,0,17056,15249,1807,주거,단독주택,단독주택
2018-04-03 06:06,경상남도,거제시,0,0,0,11,0,11,"자동차,철도차량",자동차,특수자동차
2018-04-03 06:34,경기도,연천군,0,0,0,151356,127897,23459,주거,단독주택,단독주택
2018-04-03 06:34,대구광역시,북구,0,0,0,0,,,"자동차,철도차량",자동차,승용자동차
2018-04-03 06:39,전라남도,순천시,0,0,0,6600,0,6600,"자동차,철도차량",자동차,소형 승합차
2018-04-03 06:42,대전광역시,서구,0,0,0,255,251,4,주거,공동주택,아파트
2018-04-03 07:38,경상남도,함양군,0,0,0,1,0,1,기타,야외,쓰레기
2018-04-03 08:12,전라북도,군산시,0,0,0,317,189,128,주거,공동주택,기타 공동주택
2018-04-03 08:31,충청남도,공주시,0,0,0,31176,24987,6189,생활서비스,위락시설,단란주점
2018-04-03 08:39,울산광역시,남구,0,0,0,36,0,36,"의료,복지시설",의료시설,요양소
2018-04-03 09:01,부산광역시,동래구,0,0,0,105,53,52,주거,단독주택,단독주택
2018-04-03 09:21,전라남도,완도군,0,0,0,550,0,550,주거,단독주택,단독주택
2018-04-03 09:30,경기도,수원시장안구,0,0,0,1611,935,676,주거,공동주택,기숙사
2018-04-03 09:46,충청남도,논산시,0,0,0,110,0,110,"자동차,철도차량",자동차,화물자동차
