화재발생년월일,시도,시군구,화재유형,발화열원대분류,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,인명피해(명)소계,사망,부상,재산피해소계,장소대분류,장소중분류,장소소분류
2020-01-16 11:59,경상남도,통영시,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",부주의,불장난,"종이,목재,건초등",잔디,0,0,0,18,기타,야외,기타야외
2020-01-16 12:02,서울특별시,송파구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,기타(부주의),"종이,목재,건초등","목재, 합판",0,0,0,888,"의료,복지시설",건강시설,기타 건강시설
2020-01-16 12:03,전라남도,화순군,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",부주의,가연물 근접방치,"침구,직물류","기타(침구,직물류)",0,0,0,2750,"자동차,철도차량",자동차,승용자동차
2020-01-16 12:06,부산광역시,강서구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,가연물 근접방치,"침구,직물류",의류,0,0,0,301,산업시설,공장시설,식료품공업
2020-01-16 12:21,서울특별시,중구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,1,기타,야외,쓰레기
2020-01-16 12:22,울산광역시,울주군,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,110,기타,야외,야적장
2020-01-16 12:29,서울특별시,서초구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,기타(부주의),기타,기타,0,0,0,315,기타서비스,기타건축물,기타 건축물
2020-01-16 12:35,부산광역시,사하구,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,484,"자동차,철도차량",자동차,기타 승합자동차
2020-01-16 13:03,울산광역시,울주군,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락",합성수지,우레탄,0,0,0,1397,기타,야외,기타야외
2020-01-16 13:09,경상북도,구미시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",0,0,0,0,기타,야외,공터
2020-01-16 13:25,강원도,원주시,기타(쓰레기 화재등),작동기기,전기적 아크(단락),부주의,기타(부주의),합성수지,발포폴리스티렌,0,0,0,1052,기타,야외,기타야외
2020-01-16 13:53,전라북도,군산시,"자동차,철도차량","불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",0,0,0,165,"자동차,철도차량",자동차,승용자동차
2020-01-16 13:53,전라남도,강진군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"침구,직물류","이불(베개,시트)",0,0,0,10492,집합시설,종교시설,사찰
2020-01-16 13:57,경기도,고양시일산서구,기타(쓰레기 화재등),"불꽃, 불티",비화,부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,341,기타,야외,기타야외
2020-01-16 14:00,충청북도,음성군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","콘센트, 스위치류",0,0,0,4164,산업시설,동식물시설,돈사
2020-01-16 14:12,충청북도,청주시흥덕구,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"종이,목재,건초등","풀, 나뭇잎",0,0,0,460,기타,야외,공터
2020-01-16 14:21,부산광역시,강서구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,1654,기타서비스,기타건축물,기타 건축물
2020-01-16 14:21,강원도,강릉시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,8949,주거,단독주택,단독주택
2020-01-16 14:36,경상북도,영천시,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,275,임야,들불,논밭두렁
2020-01-16 14:46,경기도,화성시,"자동차,철도차량","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,275,"자동차,철도차량",자동차,화물자동차
2020-01-16 14:47,전라남도,고흥군,"건축,구조물","담뱃불, 라이터불",촛불,부주의,"불씨,불꽃,화원방치",미상,미상,0,0,0,9797,주거,단독주택,단독주택
2020-01-16 15:04,경기도,용인시처인구,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",위험물등,"접착제, 레진, 타르",1,0,1,5330,산업시설,창고시설,"창고, 물품저장소"
2020-01-16 15:29,경상북도,칠곡군,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,음식물 조리중,미상,미상,0,0,0,8942,주거,단독주택,기타 단독주택
2020-01-16 15:32,전라북도,전주시완산구,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,121,기타,야외,기타야외
2020-01-16 15:48,경상북도,구미시,"건축,구조물",작동기기,기타(작동기기),부주의,음식물 조리중,식품,튀김유,0,0,0,1297,운수자동차시설,자동차시설,카센터
2020-01-16 15:52,경상북도,포항시북구,"건축,구조물",미상,미상,미상,미상,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,6666,"판매,업무시설",공공기관,국가 및 지방자치단체 청사
2020-01-16 16:01,경상남도,김해시,"자동차,철도차량",미상,미상,미상,미상,미상,미상,1,0,1,507,"자동차,철도차량",자동차,화물자동차
2020-01-16 16:23,경상남도,양산시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,기타(부주의),위험물등,기타 제4류 위험물,0,0,0,1917,산업시설,공장시설,화학공업
2020-01-16 16:39,대구광역시,수성구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,127,"판매,업무시설",일반업무,일반빌딩
2020-01-16 16:43,경기도,안양시동안구,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자","전기, 전자기기 기판",0,0,0,1980,"자동차,철도차량",자동차,승용자동차
2020-01-16 16:47,전라북도,김제시,"건축,구조물",작동기기,기타(작동기기),기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,231,산업시설,공장시설,그 밖의 공업
2020-01-16 16:55,강원도,태백시,"자동차,철도차량",미상,미상,미상,미상,"자동차,철도차량,선박,항공기",전기배선,0,0,0,2970,"자동차,철도차량",자동차,승용자동차
2020-01-16 17:08,강원도,동해시,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,가연물 근접방치,가구,소파,0,0,0,4767,기타서비스,기타건축물,기타 건축물
2020-01-16 17:37,전라남도,해남군,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",나무,0,0,0,14267,주거,단독주택,단독주택
2020-01-16 17:39,강원도,원주시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,15572,산업시설,창고시설,"창고, 물품저장소"
2020-01-16 17:39,경기도,화성시,"건축,구조물",작동기기,기타(작동기기),기계적 요인,자동제어 실패,쓰레기류,분진,0,0,0,2849,운수자동차시설,자동차시설,카센터
2020-01-16 18:12,강원도,횡성군,"자동차,철도차량","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,0,0,0,1100,"자동차,철도차량",자동차,화물자동차
2020-01-16 18:31,울산광역시,북구,기타(쓰레기 화재등),"불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",0,0,0,275,기타,야외,기타야외
2020-01-16 18:34,충청남도,천안시서북구,"건축,구조물","담뱃불, 라이터불",촛불,부주의,"불씨,불꽃,화원방치",기타,기타,0,0,0,3237,"판매,업무시설",일반업무,오피스텔
2020-01-16 19:03,대구광역시,북구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,기타,기타,0,0,0,579,생활서비스,음식점,중식
2020-01-16 19:18,충청북도,충주시,기타(쓰레기 화재등),작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,188,기타,야외,기타야외
2020-01-16 19:40,경상남도,진주시,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,"불씨,불꽃,화원방치",쓰레기류,쓰레기,0,0,0,506,기타,야외,기타야외
2020-01-16 19:57,서울특별시,은평구,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,1192,산업시설,작업장,기타 작업장
2020-01-16 20:02,경기도,안산시상록구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,9968,주거,공동주택,다세대주택
2020-01-16 20:28,대전광역시,중구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,정비불량,식품,튀김유,0,0,0,242,생활서비스,음식점,한식
2020-01-16 20:31,경상북도,영주시,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,기타(부주의),"전기,전자","기타(전기,전자)",2,0,2,216,주거,공동주택,아파트
2020-01-16 20:33,경기도,성남시수정구,"건축,구조물",작동기기,전기적 아크(단락),화학적 요인,기타(화학적요인),가연성가스,기타(가연성가스),4,0,4,12212,주거,단독주택,다가구주택
2020-01-16 20:33,경기도,김포시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,5316,산업시설,공장시설,그 밖의 공업
2020-01-16 20:48,경기도,양주시,기타(쓰레기 화재등),"불꽃, 불티","기타(불꽃,불티)",부주의,쓰레기 소각,합성수지,기타(합성수지),0,0,0,301,기타,야외,쓰레기
2020-01-16 20:55,충청남도,서천군,기타(쓰레기 화재등),"불꽃, 불티","기타(불꽃,불티)",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",0,0,0,143,기타,야외,기타야외
2020-01-16 20:59,강원도,강릉시,기타(쓰레기 화재등),"담뱃불, 라이터불","기타(담뱃불,라이터불)",부주의,담배꽁초,쓰레기류,기타 쓰레기,0,0,0,0,기타,야외,쓰레기
2020-01-16 21:04,경기도,수원시장안구,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","목재, 합판",0,0,0,1183,"판매,업무시설",판매시설,상가빌딩
2020-01-16 21:11,경기도,오산시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","전기,전자",전자기기 부속품,0,0,0,5052,주거,단독주택,단독주택
2020-01-16 21:24,전라북도,익산시,"건축,구조물","불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등",나무,0,0,0,464,기타서비스,기타건축물,기타 건축물
2020-01-16 21:35,서울특별시,구로구,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","전기,전자","전기, 전자기기 케이스",0,0,0,433,생활서비스,음식점,한식
2020-01-16 21:50,대전광역시,유성구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,18285,산업시설,동식물시설,농예용 온실
2020-01-16 22:25,제주특별자치도,제주시,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,음식물 조리중,식품,기타(식품),0,0,0,202,생활서비스,음식점,기타 음식점
2020-01-16 22:49,광주광역시,광산구,"자동차,철도차량",기타,기타,교통사고,교통사고,미상,미상,0,0,0,8250,"자동차,철도차량",자동차,승용자동차
2020-01-16 22:51,대구광역시,달성군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자","전기, 전자기기 기판",0,0,0,2814,주거,공동주택,아파트
2020-01-16 22:55,경상남도,김해시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,8839,산업시설,창고시설,"창고, 물품저장소"
2020-01-16 23:31,경기도,성남시중원구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,1416,운수자동차시설,자동차시설,카센터
2020-01-16 23:32,경기도,부천시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,51,기타,야외,쓰레기
2020-01-16 23:38,충청북도,보은군,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,38232,"판매,업무시설",판매시설,할인점(마트)
2020-01-16 23:38,경기도,안산시단원구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,329,기타,야외,쓰레기
2020-01-17 00:32,경기도,고양시덕양구,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",부주의,기타(부주의),합성수지,아크릴수지,0,0,0,264,"자동차,철도차량",자동차,승용자동차
2020-01-17 00:36,서울특별시,광진구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,기타(부주의),"전기,전자","기타(전기,전자)",0,0,0,315,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
2020-01-17 00:36,부산광역시,남구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,0,주거,단독주택,다가구주택
2020-01-17 00:44,경상북도,영천시,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",타이어,0,0,0,1622,"자동차,철도차량",자동차,화물자동차
2020-01-17 00:56,전라북도,전주시완산구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",기계적 요인,"과열, 과부하","침구,직물류","이불(베개,시트)",0,0,0,106,주거,공동주택,아파트
