연번,사망,부상,인명피해(명)소계,재산피해소계,화재발생년월일,시도,시군구,읍면동,화재유형,발화열원,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,장소대분류,장소중분류,장소소분류
2623,0,0,0,0,2017-01-21 16:26,경상남도,고성군,거류면,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",부주의,쓰레기 소각,"종이,목재,건초등",종이,기타,야외,쓰레기
2624,0,0,0,3435,2017-01-21 16:28,울산광역시,울주군,웅촌면,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,자동제어 실패,미상,미상,산업시설,공장시설,그 밖의 공업
2625,0,0,0,115,2017-01-21 16:30,강원도,횡성군,공근면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",산업시설,창고시설,"창고, 물품저장소"
2626,0,0,0,15937,2017-01-21 16:45,광주광역시,광산구,신촌동,"건축,구조물","담뱃불, 라이터불",촛불,부주의,"불씨,불꽃,화원방치",가구,"옷장, 책장 등",주거,공동주택,아파트
2627,0,0,0,2982,2017-01-21 16:49,경기도,성남시수정구,사송동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자",전선피복,주거,단독주택,다가구주택
2628,0,0,0,4393,2017-01-21 16:58,경상남도,의령군,의령읍,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,기타(부주의),합성수지,"플라스틱, PVC, 비닐, 장판",생활서비스,음식점,한식
2629,0,0,0,693,2017-01-21 17:14,세종특별자치시,세종,금남면,"자동차,철도차량",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",부품,"자동차,철도차량",자동차,화물자동차
2630,0,0,0,306,2017-01-21 17:16,부산광역시,사상구,감전동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,단독주택,단독주택
2631,0,0,0,434,2017-01-21 17:21,경상남도,함안군,칠원읍,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",기타,야외,쓰레기
2632,0,0,0,464,2017-01-21 17:24,경기도,구리시,수택동,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",주거,단독주택,다가구주택
2633,0,0,0,4950,2017-01-21 17:39,인천광역시,남동구,간석동,"자동차,철도차량",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)","자동차,철도차량",자동차,버스
2634,0,0,0,0,2017-01-21 17:43,강원도,양구군,방산면,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,주거,단독주택,단독주택
2635,0,0,0,15556,2017-01-21 17:48,대구광역시,달성군,옥포면,"건축,구조물","담뱃불, 라이터불",촛불,부주의,"불씨,불꽃,화원방치",가구,"테이블, 의자",주거,공동주택,아파트
2636,0,0,0,7466,2017-01-21 17:50,전라북도,익산시,만석동,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치",합성수지,스티로폼,기타서비스,기타건축물,기타 건축물
2637,0,0,0,233,2017-01-21 17:59,전라남도,장성군,남면,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치",쓰레기류,기타 쓰레기,주거,단독주택,단독주택
2638,0,0,0,56,2017-01-21 17:59,서울특별시,서초구,양재동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락",합성수지,"플라스틱, PVC, 비닐, 장판","판매,업무시설",일반업무,일반회사
2639,0,0,0,2640,2017-01-21 18:31,전라남도,여수시,돌산읍,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,"자동차,철도차량",자동차,소형 승합차
2640,0,0,0,27338,2017-01-21 18:32,경기도,남양주시,오남읍,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,가연물 근접방치,쓰레기류,쓰레기,산업시설,창고시설,하역장
2641,0,0,0,62861,2017-01-21 18:34,경기도,화성시,동탄면,"건축,구조물",미상,미상,미상,미상,미상,미상,"판매,업무시설",일반업무,기타 일반업무시설
2642,0,0,0,2923,2017-01-21 18:40,경상북도,포항시남구,구룡포읍,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,가연물 근접방치,"종이,목재,건초등",종이,기타서비스,기타건축물,기타 건축물
2643,0,0,0,54,2017-01-21 18:55,경상북도,경산시,하양읍,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,합성수지,"플라스틱, PVC, 비닐, 장판",주거,기타주택,컨테이너(주거용)
2644,0,0,0,436,2017-01-21 18:58,전라북도,부안군,부안읍,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,음식물 조리중,식품,기타(식품),생활서비스,음식점,"치킨,족발"
2645,0,0,0,127,2017-01-21 19:11,경기도,가평군,북면,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판","판매,업무시설",숙박시설,펜션
2646,0,0,0,2927,2017-01-21 19:57,부산광역시,연제구,연산동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,가구,소파,주거,단독주택,단독주택
2647,0,0,0,81,2017-01-21 20:04,서울특별시,강남구,삼성동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,연립주택
2648,0,0,0,3300,2017-01-21 20:07,전라남도,순천시,연향동,"자동차,철도차량",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판","자동차,철도차량",자동차,화물자동차
2649,0,0,0,23375,2017-01-21 20:07,경상남도,하동군,금남면,"자동차,철도차량",미상,미상,미상,미상,"전기,전자",전선피복,"자동차,철도차량",자동차,"캠핑용 자동차,트레일러"
2650,0,0,0,308,2017-01-21 20:45,서울특별시,강서구,화곡동,"자동차,철도차량",작동기기,기타(작동기기),기계적 요인,"과열, 과부하",기타,기타,"자동차,철도차량",자동차,버스
2651,0,0,0,461,2017-01-21 20:47,서울특별시,노원구,공릉동,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",기계적 요인,"과열, 과부하",위험물등,"광택제, 파라핀, 왁스 등",생활서비스,일상서비스,세탁소
2652,0,0,0,11,2017-01-21 21:06,경상남도,고성군,고성읍,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,기타,야외,기타야외
2653,0,0,0,377,2017-01-21 21:13,충청남도,공주시,옥룡동,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","전기,전자",전선피복,주거,단독주택,단독주택
2654,0,0,0,148,2017-01-21 21:15,인천광역시,동구,송현동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,야적장
2655,0,0,0,1497,2017-01-21 21:16,전라북도,군산시,옥산면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,산업시설,창고시설,"창고, 물품저장소"
2656,0,0,0,11,2017-01-21 21:26,경상남도,함안군,칠원읍,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","목재, 합판",산업시설,공장시설,제재 및 목공업
2657,0,0,0,110,2017-01-21 22:03,전라북도,군산시,수송동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,생활서비스,일상서비스,부동산 중개업소
2658,0,0,0,1100,2017-01-21 22:06,충청남도,아산시,배방읍,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전자기기 부속품,기타,야외,기타야외
2659,0,0,0,1124,2017-01-21 22:47,경기도,수원시장안구,율전동,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
2660,0,0,0,1100,2017-01-21 23:11,강원도,원주시,단계동,"자동차,철도차량",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",오일류,"자동차,철도차량",자동차,승용자동차
2661,0,1,1,13142,2017-01-21 23:24,서울특별시,성북구,삼선동1가,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
2662,0,0,0,14386,2017-01-22 00:02,경상남도,진주시,지수면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"종이,목재,건초등","목재, 합판",주거,단독주택,단독주택
2663,0,0,0,85,2017-01-22 00:04,경상남도,합천군,대병면,임야,"담뱃불, 라이터불",촛불,부주의,기타(부주의),"종이,목재,건초등",건초,임야,들불,숲
2664,0,1,1,1301,2017-01-22 00:37,전라북도,익산시,목천동,"건축,구조물",작동기기,"기기 전도,복사열",전기적 요인,미확인단락,"침구,직물류","기타(침구,직물류)",주거,공동주택,아파트
2665,0,0,0,2207,2017-01-22 00:44,강원도,철원군,동송읍,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",산업시설,창고시설,기타 창고
2666,0,0,0,0,2017-01-22 00:51,강원도,철원군,동송읍,기타(쓰레기 화재등),화학적 발화열,화학반응열,화학적 요인,자연발화,기타,기타,기타,야외,기타야외
2667,0,0,0,4571,2017-01-22 01:38,경상북도,포항시북구,청하면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,기타서비스,기타건축물,기타 건축물
2668,0,0,0,209,2017-01-22 01:40,서울특별시,강서구,방화동,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"자동차,철도차량,선박,항공기",전기배선,"자동차,철도차량",자동차,특수자동차
2669,0,1,1,10665,2017-01-22 01:50,서울특별시,강동구,천호동,"자동차,철도차량",작동기기,기타(작동기기),전기적 요인,미확인단락,"자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)","자동차,철도차량",자동차,승용자동차
2670,0,0,0,838,2017-01-22 02:02,경상북도,군위군,군위읍,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,기타(식품),"판매,업무시설",판매시설,상점가
2671,0,0,0,280,2017-01-22 02:39,서울특별시,영등포구,신길동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,주거,공동주택,기타 공동주택
2672,0,0,0,26211,2017-01-22 02:39,경상남도,고성군,회화면,"건축,구조물",미상,미상,미상,미상,미상,미상,주거,단독주택,단독주택
2673,0,0,0,6813,2017-01-22 02:51,충청북도,진천군,진천읍,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,튀김유,생활서비스,음식점,분식
2674,0,0,0,0,2017-01-22 03:00,서울특별시,관악구,신림동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,기타,야외,쓰레기
2675,0,0,0,11,2017-01-22 04:23,경기도,안산시단원구,초지동,기타(쓰레기 화재등),작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",기타,야외,기타야외
2676,0,0,0,1815,2017-01-22 05:00,광주광역시,광산구,용동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,생활서비스,음식점,한식
2677,0,0,0,388,2017-01-22 05:01,서울특별시,구로구,오류동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,주거,공동주택,아파트
2678,0,0,0,144,2017-01-22 05:24,전라북도,임실군,오수면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,주거,단독주택,단독주택
2679,0,0,0,403,2017-01-22 05:32,광주광역시,서구,풍암동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,튀김유,주거,공동주택,아파트
2680,0,0,0,190,2017-01-22 05:40,경기도,용인시수지구,신봉동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락","전기,전자",전선피복,주거,공동주택,아파트
2681,0,0,0,9909,2017-01-22 05:42,울산광역시,남구,고사동,"건축,구조물",작동기기,기타(작동기기),기계적 요인,기타(기계적요인),가연성가스,수소가스,산업시설,공장시설,석유공업
2682,0,0,0,537,2017-01-22 05:56,경기도,파주시,문산읍,"건축,구조물",작동기기,"기기 전도,복사열",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","목재, 합판",주거,기타주택,기타 주택
2683,0,0,0,50,2017-01-22 06:03,경기도,안양시만안구,안양동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,주거,단독주택,다가구주택
2684,0,0,0,352,2017-01-22 06:03,울산광역시,중구,동동,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"자동차,철도차량,선박,항공기",전기배선,"자동차,철도차량",자동차,승용자동차
2685,0,0,0,118,2017-01-22 06:12,부산광역시,동구,초량동,"건축,구조물",화학적 발화열,화학반응열,화학적 요인,자연발화,"침구,직물류","행주, 기름걸레","판매,업무시설",숙박시설,여관
2686,0,0,0,8360,2017-01-22 06:30,서울특별시,송파구,잠실동,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,층간단락,합성수지,"플라스틱, PVC, 비닐, 장판","자동차,철도차량",철도차량,전동차
2687,0,0,0,24,2017-01-22 06:46,경기도,성남시분당구,야탑동,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",주거,공동주택,아파트
